date,spy_open,spy_high,spy_low,spy_close,spy_close_prev_day,spy_volume,expiration_date,minus_2_strike,minus_1_strike,atm_strike,plus_1_strike,plus_2_strike,plus_3_strike,minus_2_call_ticker,minus_1_call_ticker,atm_call_ticker,plus_1_call_ticker,plus_2_call_ticker,plus_3_call_ticker,minus_2_call_open,minus_1_call_open,atm_call_open,plus_1_call_open,plus_2_call_open,plus_3_call_open,minus_2_call_high,minus_1_call_high,atm_call_high,plus_1_call_high,plus_2_call_high,plus_3_call_high,minus_2_call_low,minus_1_call_low,atm_call_low,plus_1_call_low,plus_2_call_low,plus_3_call_low,minus_2_call_close,minus_1_call_close,atm_call_close,plus_1_call_close,plus_2_call_close,plus_3_call_close,minus_2_call_volume,minus_1_call_volume,atm_call_volume,plus_1_call_volume,plus_2_call_volume,plus_3_call_volume,minus_2_call_vwap,minus_1_call_vwap,atm_call_vwap,plus_1_call_vwap,plus_2_call_vwap,plus_3_call_vwap,minus_2_put_ticker,minus_1_put_ticker,atm_put_ticker,plus_1_put_ticker,plus_2_put_ticker,plus_3_put_ticker,minus_2_put_open,minus_1_put_open,atm_put_open,plus_1_put_open,plus_2_put_open,plus_3_put_open,minus_2_put_high,minus_1_put_high,atm_put_high,plus_1_put_high,plus_2_put_high,plus_3_put_high,minus_2_put_low,minus_1_put_low,atm_put_low,plus_1_put_low,plus_2_put_low,plus_3_put_low,minus_2_put_close,minus_1_put_close,atm_put_close,plus_1_put_close,plus_2_put_close,plus_3_put_close,minus_2_put_volume,minus_1_put_volume,atm_put_volume,plus_1_put_volume,plus_2_put_volume,plus_3_put_volume,minus_2_put_vwap,minus_1_put_vwap,atm_put_vwap,plus_1_put_vwap,plus_2_put_vwap,plus_3_put_vwap
2025-06-05,597.63,599.0,591.05,593.05,595.93,92436397.0,2025-06-05,594,595,596,597,598,599,O:SPY250605C00594000,O:SPY250605C00595000,O:SPY250605C00596000,O:SPY250605C00597000,O:SPY250605C00598000,O:SPY250605C00599000,4.24,3.76,2.9,2.28,1.74,1.36,5.05,4.1,3.2,2.4,1.91,1.38,0.07,0.02,0.01,0.01,0.01,0.01,0.19,0.05,0.02,0.01,0.01,0.01,131491,326873,441911,423100,418814,304762,1.4361,1.3484,1.1303,0.8898,0.7118,0.5057,O:SPY250605P00594000,O:SPY250605P00595000,O:SPY250605P00596000,O:SPY250605P00597000,O:SPY250605P00598000,O:SPY250605P00599000,0.76,1.01,1.19,1.68,2.19,2.7,3.19,4.04,4.95,5.94,6.75,7.81,0.11,0.16,0.25,0.41,0.66,1.06,0.95,1.86,2.82,1.78,4.75,5.4,324439,369093,258506,195971,144592,44766,0.8964,1.0636,1.2386,1.365,1.4171,1.8028
2025-06-06,598.66,600.83,596.86,599.14,593.05,66588743.0,2025-06-06,591,592,593,594,595,596,O:SPY250606C00591000,O:SPY250606C00592000,O:SPY250606C00593000,O:SPY250606C00594000,O:SPY250606C00595000,O:SPY250606C00596000,7.79,6.64,5.78,4.93,4.01,3.2,9.85,8.89,7.88,7.03,6.05,5.11,6.2,5.19,4.14,3.3,2.45,1.71,8.28,7.26,6.1,5.19,4.23,3.14,6980,3313,5744,6415,18774,22286,8.0995,7.3365,6.3366,5.3479,4.1765,3.2472,O:SPY250606P00591000,O:SPY250606P00592000,O:SPY250606P00593000,O:SPY250606P00594000,O:SPY250606P00595000,O:SPY250606P00596000,0.13,0.16,0.25,0.35,0.51,0.71,0.18,0.24,0.33,0.47,0.65,0.91,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,44552,38381,55514,69434,222086,198907,0.0846,0.1025,0.143,0.197,0.2553,0.3563
2025-06-09,599.72,601.25,598.49,599.68,599.14,53016418.0,2025-06-09,597,598,599,600,601,602,O:SPY250609C00597000,O:SPY250609C00598000,O:SPY250609C00599000,O:SPY250609C00600000,O:SPY250609C00601000,O:SPY250609C00602000,3.36,2.61,1.92,1.37,0.97,0.6,4.27,3.31,2.4,1.63,1.05,0.68,2.3,1.35,0.34,0.03,0.01,0.01,2.3,1.4,0.51,0.04,0.01,0.01,12415,46834,251899,549419,471838,287836,3.184,2.2312,1.5583,0.9339,0.5198,0.2521,O:SPY250609P00597000,O:SPY250609P00598000,O:SPY250609P00599000,O:SPY250609P00600000,O:SPY250609P00601000,O:SPY250609P00602000,0.69,0.92,1.29,1.73,2.26,2.96,0.92,1.28,1.75,2.32,3.0,3.77,0.01,0.01,0.02,0.1,0.41,1.02,0.01,0.02,0.06,0.61,1.63,2.66,146162,253208,423759,430732,199244,38248,0.2671,0.4309,0.6223,0.6739,0.8577,1.6531
2025-06-10,600.22,603.47,599.09,603.08,599.68,66246973.0,2025-06-10,598,599,600,601,602,603,O:SPY250610C00598000,O:SPY250610C00599000,O:SPY250610C00600000,O:SPY250610C00601000,O:SPY250610C00602000,O:SPY250610C00603000,3.0,2.19,1.63,1.15,0.74,0.45,5.43,4.49,3.5,2.56,1.68,0.97,2.08,1.47,0.9,0.44,0.18,0.04,4.36,3.33,2.4,1.36,0.41,0.06,19806,37005,180773,518114,552515,444517,3.404,2.5114,1.6571,1.0866,0.6503,0.3318,O:SPY250610P00598000,O:SPY250610P00599000,O:SPY250610P00600000,O:SPY250610P00601000,O:SPY250610P00602000,O:SPY250610P00603000,0.66,0.94,1.27,1.81,2.51,3.02,0.98,1.35,1.84,2.45,3.19,4.0,0.01,0.01,0.01,0.01,0.02,0.16,0.01,0.01,0.02,0.03,0.11,0.68,148598,183630,430412,456408,309574,122658,0.2966,0.4127,0.5685,0.6949,0.8017,1.0612
2025-06-11,604.19,605.06,599.27,601.36,603.08,73658225.0,2025-06-11,601,602,603,604,605,606,O:SPY250611C00601000,O:SPY250611C00602000,O:SPY250611C00603000,O:SPY250611C00604000,O:SPY250611C00605000,O:SPY250611C00606000,3.65,2.9,2.19,1.58,1.03,0.67,4.18,3.27,2.4,1.65,1.06,0.68,0.21,0.02,0.01,0.01,0.01,0.01,0.57,0.04,0.02,0.01,0.01,0.01,185831,265856,438639,657640,619617,369549,1.1307,0.9638,0.9703,0.751,0.4882,0.2511,O:SPY250611P00601000,O:SPY250611P00602000,O:SPY250611P00603000,O:SPY250611P00604000,O:SPY250611P00605000,O:SPY250611P00606000,0.51,0.71,0.99,1.36,1.87,2.72,2.31,3.05,3.92,4.78,5.75,6.42,0.04,0.15,0.28,0.54,0.96,1.5,0.04,0.52,1.51,2.49,3.48,4.56,250378,299210,352350,306140,94554,17247,0.6258,0.7921,0.9606,1.1371,1.5659,2.5931
2025-06-12,600.01,603.75,599.52,603.75,601.36,64129003.0,2025-06-12,599,600,601,602,603,604,O:SPY250612C00599000,O:SPY250612C00600000,O:SPY250612C00601000,O:SPY250612C00602000,O:SPY250612C00603000,O:SPY250612C00604000,2.11,1.56,1.09,0.68,0.44,0.23,4.8,3.9,3.02,2.21,1.5,0.94,1.83,1.26,0.83,0.51,0.12,0.02,4.49,3.51,2.47,1.47,0.5,0.03,21571,83295,151117,267190,467736,341350,3.0905,2.1881,1.5695,1.2515,0.7855,0.3888,O:SPY250612P00599000,O:SPY250612P00600000,O:SPY250612P00601000,O:SPY250612P00602000,O:SPY250612P00603000,O:SPY250612P00604000,1.13,1.57,2.0,2.59,3.4,4.24,1.3,1.74,2.31,2.98,3.77,4.59,0.01,0.01,0.01,0.01,0.03,0.4,0.01,0.01,0.01,0.01,0.04,0.55,172256,340006,300561,421692,348585,106864,0.4114,0.4787,0.5363,0.6908,0.8412,1.331
2025-06-13,598.5,601.85,595.48,597.0,603.75,89505996.0,2025-06-13,602,603,604,605,606,607,O:SPY250613C00602000,O:SPY250613C00603000,O:SPY250613C00604000,O:SPY250613C00605000,O:SPY250613C00606000,O:SPY250613C00607000,0.59,0.35,0.23,0.13,0.08,0.07,1.07,0.72,0.45,0.28,0.2,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,359919,210227,118924,120717,32985,33507,0.4896,0.2578,0.152,0.0921,0.0639,0.0406,O:SPY250613P00602000,O:SPY250613P00603000,O:SPY250613P00604000,O:SPY250613P00605000,O:SPY250613P00606000,O:SPY250613P00607000,4.06,4.7,5.87,6.82,7.31,8.57,6.35,7.41,8.2,9.48,10.1,11.33,1.18,1.74,2.49,3.4,4.28,5.27,4.44,5.86,6.73,8.23,10.08,10.8,62208,20032,12689,7336,1853,991,2.2712,3.6771,5.0446,5.8466,6.5408,7.5894
2025-06-16,600.4,604.45,600.22,602.68,597.0,79984125.0,2025-06-16,595,596,597,598,599,600,O:SPY250616C00595000,O:SPY250616C00596000,O:SPY250616C00597000,O:SPY250616C00598000,O:SPY250616C00599000,O:SPY250616C00600000,5.74,4.79,3.91,3.16,2.37,1.71,9.44,8.42,7.5,6.53,5.56,4.62,5.65,4.78,3.88,3.08,2.34,1.67,7.85,6.95,5.91,4.91,3.82,2.99,6048,4590,5378,6266,13356,40308,7.8635,6.1957,5.5565,4.4361,3.584,2.8799,O:SPY250616P00595000,O:SPY250616P00596000,O:SPY250616P00597000,O:SPY250616P00598000,O:SPY250616P00599000,O:SPY250616P00600000,0.31,0.41,0.54,0.74,1.0,1.33,0.32,0.46,0.57,0.77,1.03,1.37,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,40366,31403,61907,79965,109034,275691,0.0876,0.1222,0.1469,0.2101,0.218,0.3054
2025-06-17,600.21,601.75,596.76,597.53,602.68,82209365.0,2025-06-17,601,602,603,604,605,606,O:SPY250617C00601000,O:SPY250617C00602000,O:SPY250617C00603000,O:SPY250617C00604000,O:SPY250617C00605000,O:SPY250617C00606000,1.08,0.67,0.41,0.23,0.12,0.06,1.46,0.88,0.53,0.29,0.2,0.09,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,588078,453511,259137,116074,76486,32843,0.7491,0.4559,0.2334,0.1169,0.0688,0.0424,O:SPY250617P00601000,O:SPY250617P00602000,O:SPY250617P00603000,O:SPY250617P00604000,O:SPY250617P00605000,O:SPY250617P00606000,1.86,2.33,3.06,4.02,5.04,3.52,4.25,5.11,6.15,7.0,8.03,9.0,0.62,1.03,1.67,2.43,3.36,3.52,3.57,4.6,5.56,6.33,7.35,8.04,284014,96468,25450,11262,4701,1410,1.2036,1.7864,2.735,4.4029,4.6379,5.6482
2025-06-18,598.44,601.22,596.47,597.44,597.53,76605029.0,2025-06-18,596,597,598,599,600,601,O:SPY250618C00596000,O:SPY250618C00597000,O:SPY250618C00598000,O:SPY250618C00599000,O:SPY250618C00600000,O:SPY250618C00601000,3.55,2.97,2.34,1.78,1.28,0.89,5.65,4.8,4.0,3.21,2.49,1.84,1.11,0.31,0.05,0.01,0.01,0.01,1.9,0.95,0.14,0.01,0.01,0.01,17444,70248,182754,299287,458237,345935,3.4661,1.8575,1.5066,1.3797,1.2581,0.921,O:SPY250618P00596000,O:SPY250618P00597000,O:SPY250618P00598000,O:SPY250618P00599000,O:SPY250618P00600000,O:SPY250618P00601000,1.28,1.59,1.96,2.4,2.92,3.75,1.54,1.91,2.35,2.87,3.62,4.5,0.01,0.02,0.16,0.59,0.89,1.25,0.01,0.02,0.22,1.05,1.99,3.0,200005,281282,329202,384833,334949,112567,0.5704,0.8036,1.0612,1.4014,1.7547,2.1355
2025-06-20,598.38,599.46,592.86,594.28,597.44,94051374.0,2025-06-20,595,596,597,598,599,600,O:SPY250620C00595000,O:SPY250620C00596000,O:SPY250620C00597000,O:SPY250620C00598000,O:SPY250620C00599000,O:SPY250620C00600000,3.82,3.1,2.42,1.8,1.21,0.86,4.78,3.9,3.08,2.33,1.68,1.13,0.03,0.01,0.01,0.01,0.01,0.01,0.12,0.02,0.01,0.01,0.01,0.01,457467,362886,302982,320194,328266,341452,0.9374,0.753,0.6356,0.6113,0.4591,0.3376,O:SPY250620P00595000,O:SPY250620P00596000,O:SPY250620P00597000,O:SPY250620P00598000,O:SPY250620P00599000,O:SPY250620P00600000,0.6,0.79,1.08,1.53,2.02,2.53,2.5,3.28,4.24,5.12,6.17,7.13,0.06,0.42,0.64,0.9,1.24,1.68,0.41,1.48,2.46,3.44,4.33,5.4,458877,211309,191088,109552,45018,32117,1.0681,1.4186,1.7937,1.9443,2.5562,3.6692
2025-06-23,595.04,600.54,591.89,600.15,594.28,87426039.0,2025-06-23,592,593,594,595,596,597,O:SPY250623C00592000,O:SPY250623C00593000,O:SPY250623C00594000,O:SPY250623C00595000,O:SPY250623C00596000,O:SPY250623C00597000,3.69,2.9,2.19,1.56,1.04,0.63,8.06,7.35,6.6,5.49,4.49,3.51,1.57,1.08,0.69,0.42,0.23,0.12,7.66,2.16,6.09,5.19,0.56,3.19,11015,39273,96404,212240,323345,425852,3.3702,2.4052,1.8292,1.4025,1.1226,0.9253,O:SPY250623P00592000,O:SPY250623P00593000,O:SPY250623P00594000,O:SPY250623P00595000,O:SPY250623P00596000,O:SPY250623P00597000,0.6,0.81,1.11,1.52,2.01,2.74,2.03,2.15,2.77,3.48,4.34,5.18,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,172912,278001,340116,466742,409361,385454,0.5189,0.6059,0.7496,0.796,0.9401,1.0032
2025-06-24,604.33,607.8499,603.41,606.78,600.15,67735293.0,2025-06-24,598,599,600,601,602,603,O:SPY250624C00598000,O:SPY250624C00599000,O:SPY250624C00600000,O:SPY250624C00601000,O:SPY250624C00602000,O:SPY250624C00603000,6.41,5.52,4.71,3.83,2.97,2.1,10.1,9.04,7.92,6.79,5.79,4.8,5.55,4.81,3.9,3.05,2.24,1.53,8.79,7.83,6.77,5.75,4.79,3.79,7871,9474,20455,15496,19138,38665,7.5454,6.3061,5.3671,4.5521,3.6334,2.7227,O:SPY250624P00598000,O:SPY250624P00599000,O:SPY250624P00600000,O:SPY250624P00601000,O:SPY250624P00602000,O:SPY250624P00603000,0.22,0.3,0.41,0.53,0.69,0.96,0.26,0.34,0.44,0.58,0.78,1.06,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,84780,53402,145824,84291,145234,237831,0.1349,0.1222,0.1811,0.2568,0.3081,0.4203
2025-06-25,607.91,608.61,605.54,607.12,606.78,62114767.0,2025-06-25,605,606,607,608,609,610,O:SPY250625C00605000,O:SPY250625C00606000,O:SPY250625C00607000,O:SPY250625C00608000,O:SPY250625C00609000,O:SPY250625C00610000,3.25,2.48,1.67,1.09,0.65,0.34,3.72,2.85,2.05,1.37,0.83,0.46,1.17,0.5,0.07,0.01,0.01,0.01,1.87,0.97,0.11,0.01,0.01,0.01,41574,234730,548852,675232,394210,297607,2.1884,1.1554,0.7166,0.5178,0.3471,0.1839,O:SPY250625P00605000,O:SPY250625P00606000,O:SPY250625P00607000,O:SPY250625P00608000,O:SPY250625P00609000,O:SPY250625P00610000,0.37,0.54,0.79,1.19,1.68,2.33,0.61,1.07,1.72,2.55,3.5,4.4,0.01,0.01,0.13,0.78,1.24,1.92,0.02,0.01,0.18,1.06,2.2,3.11,283352,490409,555128,337755,50658,18058,0.2663,0.4509,0.8127,1.2554,1.905,2.6759
2025-06-26,608.99,612.31,608.37,611.87,607.12,78548361.0,2025-06-26,605,606,607,608,609,610,O:SPY250626C00605000,O:SPY250626C00606000,O:SPY250626C00607000,O:SPY250626C00608000,O:SPY250626C00609000,O:SPY250626C00610000,4.1,3.23,2.29,1.65,1.1,0.57,7.26,6.3,5.27,4.27,3.31,2.34,3.68,2.78,1.96,1.29,0.75,0.38,6.4,5.44,4.4,3.45,2.42,1.44,10284,14302,19797,48021,174881,495531,4.7561,4.0991,3.072,2.2921,1.3695,1.0499,O:SPY250626P00605000,O:SPY250626P00606000,O:SPY250626P00607000,O:SPY250626P00608000,O:SPY250626P00609000,O:SPY250626P00610000,0.22,0.33,0.45,0.74,1.06,1.64,0.28,0.4,0.6,0.92,1.38,2.0,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.03,77820,81640,147639,290170,357435,400222,0.1188,0.1612,0.243,0.3625,0.4701,0.4665
2025-06-27,612.88,616.39,610.83,614.91,611.87,86258398.0,2025-06-27,610,611,612,613,614,615,O:SPY250627C00610000,O:SPY250627C00611000,O:SPY250627C00612000,O:SPY250627C00613000,O:SPY250627C00614000,O:SPY250627C00615000,3.13,2.33,1.65,1.0,0.56,0.28,6.42,5.43,4.44,3.46,2.52,1.64,1.41,0.78,0.36,0.14,0.04,0.01,4.52,3.39,2.42,1.49,0.45,0.03,38643,76350,182080,293221,462293,583403,3.6993,1.8724,1.1816,0.9848,0.8448,0.6731,O:SPY250627P00610000,O:SPY250627P00611000,O:SPY250627P00612000,O:SPY250627P00613000,O:SPY250627P00614000,O:SPY250627P00615000,0.33,0.49,0.72,1.11,1.67,2.47,0.58,0.95,1.55,2.3,3.2,4.11,0.01,0.02,0.02,0.02,0.06,0.24,0.01,0.02,0.02,0.02,0.07,0.56,216095,233595,328468,372310,407125,445451,0.1937,0.3355,0.4308,0.5671,0.6805,0.8036
2025-06-30,617.38,619.22,615.04,617.85,614.91,92502541.0,2025-06-30,613,614,615,616,617,618,O:SPY250630C00613000,O:SPY250630C00614000,O:SPY250630C00615000,O:SPY250630C00616000,O:SPY250630C00617000,O:SPY250630C00618000,4.57,3.57,2.85,2.13,1.44,0.93,6.19,5.2,4.23,3.2,2.21,1.28,2.45,1.68,1.01,0.52,0.24,0.02,4.45,3.26,2.3,1.29,0.39,0.02,17245,32689,86845,354399,585068,436700,3.8967,2.8884,1.9243,1.2732,0.8439,0.4928,O:SPY250630P00613000,O:SPY250630P00614000,O:SPY250630P00615000,O:SPY250630P00616000,O:SPY250630P00617000,O:SPY250630P00618000,0.27,0.39,0.55,0.78,1.13,1.62,0.46,0.66,0.96,1.52,2.22,3.01,0.01,0.01,0.01,0.01,0.01,0.07,0.01,0.01,0.01,0.96,0.07,0.72,140182,207815,396374,526793,351234,98719,0.2174,0.3353,0.5413,0.8477,1.0767,1.1059
2025-07-01,616.36,618.83,615.52,617.65,617.85,70030140.0,2025-07-01,616,617,618,619,620,621,O:SPY250701C00616000,O:SPY250701C00617000,O:SPY250701C00618000,O:SPY250701C00619000,O:SPY250701C00620000,O:SPY250701C00621000,1.54,1.01,0.61,0.34,0.18,0.09,2.91,1.99,1.2,0.6,0.3,0.19,0.83,0.2,0.01,0.01,0.01,0.01,1.16,0.28,0.02,0.02,0.01,0.01,170369,539664,707733,422364,266916,110163,1.5309,1.0324,0.5906,0.2682,0.1117,0.0564,O:SPY250701P00616000,O:SPY250701P00617000,O:SPY250701P00618000,O:SPY250701P00619000,O:SPY250701P00620000,O:SPY250701P00621000,1.17,1.64,2.24,3.0,3.69,4.57,1.29,1.88,2.65,3.54,4.43,5.37,0.02,0.03,0.13,0.5,1.34,2.29,0.02,0.08,0.82,1.91,2.8,3.87,453575,487023,329409,63449,21291,4000,0.5125,0.7005,0.883,1.4237,2.5357,3.5494
2025-07-02,617.24,620.49,616.61,620.45,617.65,66510374.0,2025-07-02,616,617,618,619,620,621,O:SPY250702C00616000,O:SPY250702C00617000,O:SPY250702C00618000,O:SPY250702C00619000,O:SPY250702C00620000,O:SPY250702C00621000,1.98,1.35,0.84,0.47,0.23,0.11,4.43,3.4,2.42,1.47,0.55,0.22,1.53,0.98,0.57,0.3,0.14,0.01,4.17,3.19,2.18,1.21,0.26,0.03,35817,128905,353361,451448,503407,313952,2.6119,1.5924,1.1534,0.7553,0.3423,0.0958,O:SPY250702P00616000,O:SPY250702P00617000,O:SPY250702P00618000,O:SPY250702P00619000,O:SPY250702P00620000,O:SPY250702P00621000,0.68,1.04,1.53,2.19,2.98,3.73,0.9,1.33,1.92,2.64,3.47,4.4,0.01,0.01,0.01,0.01,0.03,0.6,0.01,0.01,0.01,0.01,0.08,0.82,166286,299563,398225,443351,250804,32239,0.2608,0.3979,0.4265,0.5013,0.771,1.4759
2025-07-03,622.45,626.28,622.43,625.34,620.45,51065249.0,2025-07-03,618,619,620,621,622,623,O:SPY250703C00618000,O:SPY250703C00619000,O:SPY250703C00620000,O:SPY250703C00621000,O:SPY250703C00622000,O:SPY250703C00623000,4.5,3.51,2.72,1.95,1.18,0.66,8.21,7.26,6.25,5.24,4.35,3.35,4.5,3.51,2.69,1.94,1.18,0.66,7.26,6.28,5.28,4.26,3.27,2.27,28083,19919,22576,16241,35965,129534,5.7422,5.2315,4.5607,3.6567,2.5371,1.5486,O:SPY250703P00618000,O:SPY250703P00619000,O:SPY250703P00620000,O:SPY250703P00621000,O:SPY250703P00622000,O:SPY250703P00623000,0.11,0.17,0.28,0.49,0.77,1.22,0.11,0.18,0.29,0.49,0.77,1.22,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.02,31601,37360,79435,82641,144101,281119,0.0538,0.0846,0.1146,0.1706,0.2598,0.3886
2025-07-07,623.36,624.03,617.87,620.68,625.34,74814505.0,2025-07-07,623,624,625,626,627,628,O:SPY250707C00623000,O:SPY250707C00624000,O:SPY250707C00625000,O:SPY250707C00626000,O:SPY250707C00627000,O:SPY250707C00628000,1.47,0.94,0.56,0.3,0.15,0.06,1.84,1.23,0.76,0.42,0.21,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,417072,390701,292568,122041,57253,31226,0.5136,0.4207,0.2377,0.1356,0.0733,0.0548,O:SPY250707P00623000,O:SPY250707P00624000,O:SPY250707P00625000,O:SPY250707P00626000,O:SPY250707P00627000,O:SPY250707P00628000,1.12,1.57,2.17,2.89,3.51,4.48,5.12,6.08,7.01,8.0,8.77,10.1,0.69,1.07,1.62,2.33,3.18,4.12,2.93,4.09,5.07,6.02,7.1,7.84,222535,74374,32967,10165,3205,3853,1.2911,1.8955,2.8857,3.9511,4.9052,6.5029
2025-07-08,621.35,622.11,619.52,620.34,620.68,59024585.0,2025-07-08,619,620,621,622,623,624,O:SPY250708C00619000,O:SPY250708C00620000,O:SPY250708C00621000,O:SPY250708C00622000,O:SPY250708C00623000,O:SPY250708C00624000,2.68,2.0,1.38,0.87,0.5,0.27,3.21,2.34,1.54,0.92,0.52,0.27,1.06,0.27,0.01,0.01,0.01,0.01,1.55,0.44,0.01,0.01,0.01,0.01,46433,294890,650943,561970,337171,202451,1.9655,1.1588,0.6903,0.4292,0.2078,0.0872,O:SPY250708P00619000,O:SPY250708P00620000,O:SPY250708P00621000,O:SPY250708P00622000,O:SPY250708P00623000,O:SPY250708P00624000,0.5,0.74,1.07,1.58,2.46,3.28,0.88,1.34,1.94,2.7,3.56,4.46,0.01,0.01,0.37,0.79,1.34,2.09,0.01,0.04,0.58,1.47,2.6,3.51,369451,739102,442773,116160,24883,6807,0.4029,0.5894,1.0028,1.5686,2.3497,3.2799
2025-07-09,622.77,624.72,620.9105,624.06,620.34,66113326.0,2025-07-09,618,619,620,621,622,623,O:SPY250709C00618000,O:SPY250709C00619000,O:SPY250709C00620000,O:SPY250709C00621000,O:SPY250709C00622000,O:SPY250709C00623000,4.85,3.97,3.05,2.22,1.54,0.97,6.77,5.79,4.85,3.92,3.07,2.25,3.27,2.44,1.66,1.06,0.61,0.26,6.08,5.18,4.05,3.25,1.78,1.32,14111,13052,38396,109877,405870,555097,4.8744,3.7812,2.8377,1.7633,1.0341,0.6762,O:SPY250709P00618000,O:SPY250709P00619000,O:SPY250709P00620000,O:SPY250709P00621000,O:SPY250709P00622000,O:SPY250709P00623000,0.14,0.23,0.35,0.53,0.8,1.22,0.33,0.49,0.75,1.14,1.69,2.41,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,86230,116594,245942,319495,448121,346640,0.126,0.1952,0.3058,0.4688,0.6736,0.8324
2025-07-10,624.2,626.8701,623.01,625.82,624.06,57528960.0,2025-07-10,622,623,624,625,626,627,O:SPY250710C00622000,O:SPY250710C00623000,O:SPY250710C00624000,O:SPY250710C00625000,O:SPY250710C00626000,O:SPY250710C00627000,2.52,1.83,1.17,0.67,0.35,0.16,4.88,3.89,2.9,1.95,1.06,0.43,1.7,1.07,0.6,0.29,0.01,0.01,3.35,2.13,1.35,0.39,0.01,0.01,32467,95495,287732,437499,565490,350203,2.6625,1.722,1.1758,0.847,0.4503,0.1779,O:SPY250710P00622000,O:SPY250710P00623000,O:SPY250710P00624000,O:SPY250710P00625000,O:SPY250710P00626000,O:SPY250710P00627000,0.41,0.63,0.98,1.51,2.11,2.89,0.66,1.04,1.58,2.27,3.1,4.01,0.01,0.01,0.01,0.02,0.08,0.49,0.01,0.01,0.02,0.04,0.63,1.61,170059,355671,346894,457591,349329,139560,0.3031,0.4717,0.5343,0.4553,0.5554,1.0022
2025-07-11,622.74,624.86,621.53,623.62,625.82,63670226.0,2025-07-11,624,625,626,627,628,629,O:SPY250711C00624000,O:SPY250711C00625000,O:SPY250711C00626000,O:SPY250711C00627000,O:SPY250711C00628000,O:SPY250711C00629000,0.8,0.5,0.26,0.13,0.07,0.03,1.28,0.72,0.37,0.29,0.09,0.06,0.03,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.01,634183,557339,232959,158952,81112,32039,0.7816,0.3651,0.154,0.0798,0.0459,0.0232,O:SPY250711P00624000,O:SPY250711P00625000,O:SPY250711P00626000,O:SPY250711P00627000,O:SPY250711P00628000,O:SPY250711P00629000,1.95,2.75,3.35,4.37,5.27,6.27,2.92,3.72,4.6,5.5,6.44,7.36,0.17,0.57,1.27,2.18,3.18,3.92,0.63,1.58,2.62,3.6,4.38,5.44,389959,185218,37127,8668,4451,4185,0.747,1.2827,2.1691,3.3962,4.3121,5.1356
2025-07-14,623.16,625.1581,621.7999,624.81,623.62,51898518.0,2025-07-14,622,623,624,625,626,627,O:SPY250714C00622000,O:SPY250714C00623000,O:SPY250714C00624000,O:SPY250714C00625000,O:SPY250714C00626000,O:SPY250714C00627000,1.84,1.17,0.66,0.31,0.12,0.05,3.17,2.2,1.25,0.56,0.19,0.1,1.09,0.64,0.32,0.01,0.01,0.01,2.36,1.58,0.57,0.01,0.01,0.01,104416,333220,592801,567730,203845,78639,1.7161,1.093,0.6645,0.277,0.0856,0.0412,O:SPY250714P00622000,O:SPY250714P00623000,O:SPY250714P00624000,O:SPY250714P00625000,O:SPY250714P00626000,O:SPY250714P00627000,0.66,0.99,1.47,2.13,2.99,3.99,1.29,1.85,2.53,3.35,4.28,5.15,0.01,0.01,0.01,0.16,0.96,1.9,0.02,0.02,0.02,0.47,1.52,2.42,314283,405880,405310,284325,52057,11415,0.4859,0.5499,0.4538,0.7313,1.5828,2.7623
2025-07-15,627.52,627.86,622.06,622.14,624.81,74317260.0,2025-07-15,623,624,625,626,627,628,O:SPY250715C00623000,O:SPY250715C00624000,O:SPY250715C00625000,O:SPY250715C00626000,O:SPY250715C00627000,O:SPY250715C00628000,4.66,3.76,2.85,2.08,1.37,0.84,4.99,4.03,3.18,2.34,1.6,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,171785,441238,661011,585700,462976,361889,1.2106,0.743,0.5599,0.4851,0.4205,0.2656,O:SPY250715P00623000,O:SPY250715P00624000,O:SPY250715P00625000,O:SPY250715P00626000,O:SPY250715P00627000,O:SPY250715P00628000,0.15,0.22,0.37,0.57,0.87,1.31,1.58,2.5,3.52,4.45,5.62,6.55,0.07,0.17,0.3,0.46,0.73,1.14,1.41,2.42,3.52,4.45,5.61,6.55,461263,558225,448180,208091,82064,27562,0.377,0.6543,0.9617,1.3123,1.6242,2.2635
