date,spy_open,spy_high,spy_low,spy_close,spy_close_prev_day,spy_volume,expiration_date,atm_strike,atm_call_ticker,atm_call_open,atm_call_high,atm_call_low,atm_call_close,atm_call_volume,atm_call_vwap,atm_put_ticker,atm_put_open,atm_put_high,atm_put_low,atm_put_close,atm_put_volume,atm_put_vwap,plus_1_strike,plus_1_call_ticker,plus_1_call_open,plus_1_call_high,plus_1_call_low,plus_1_call_close,plus_1_call_volume,plus_1_call_vwap,plus_1_put_ticker,plus_1_put_open,plus_1_put_high,plus_1_put_low,plus_1_put_close,plus_1_put_volume,plus_1_put_vwap,plus_2_strike,plus_2_call_ticker,plus_2_call_open,plus_2_call_high,plus_2_call_low,plus_2_call_close,plus_2_call_volume,plus_2_call_vwap,plus_2_put_ticker,plus_2_put_open,plus_2_put_high,plus_2_put_low,plus_2_put_close,plus_2_put_volume,plus_2_put_vwap,plus_3_strike,plus_3_call_ticker,plus_3_call_open,plus_3_call_high,plus_3_call_low,plus_3_call_close,plus_3_call_volume,plus_3_call_vwap,plus_3_put_ticker,plus_3_put_open,plus_3_put_high,plus_3_put_low,plus_3_put_close,plus_3_put_volume,plus_3_put_vwap,minus_1_strike,minus_1_call_ticker,minus_1_call_open,minus_1_call_high,minus_1_call_low,minus_1_call_close,minus_1_call_volume,minus_1_call_vwap,minus_1_put_ticker,minus_1_put_open,minus_1_put_high,minus_1_put_low,minus_1_put_close,minus_1_put_volume,minus_1_put_vwap,minus_2_strike,minus_2_call_ticker,minus_2_call_open,minus_2_call_high,minus_2_call_low,minus_2_call_close,minus_2_call_volume,minus_2_call_vwap,minus_2_put_ticker,minus_2_put_open,minus_2_put_high,minus_2_put_low,minus_2_put_close,minus_2_put_volume,minus_2_put_vwap
2025-06-05,597.63,599.0,591.05,593.05,595.93,92436397.0,2025-06-05,596,O:SPY250605C00596000,2.9,3.2,0.01,0.02,441911,1.1303,O:SPY250605P00596000,1.19,4.95,0.25,2.82,258506,1.2386,597,O:SPY250605C00597000,2.28,2.4,0.01,0.01,423100,0.8898,O:SPY250605P00597000,1.68,5.94,0.41,1.78,195971,1.365,598,O:SPY250605C00598000,1.74,1.91,0.01,0.01,418814,0.7118,O:SPY250605P00598000,2.19,6.75,0.66,4.75,144592,1.4171,599,O:SPY250605C00599000,1.36,1.38,0.01,0.01,304762,0.5057,O:SPY250605P00599000,2.7,7.81,1.06,5.4,44766,1.8028,595,O:SPY250605C00595000,3.76,4.1,0.02,0.05,326873,1.3484,O:SPY250605P00595000,1.01,4.04,0.16,1.86,369093,1.0636,594,O:SPY250605C00594000,4.24,5.05,0.07,0.19,131491,1.4361,O:SPY250605P00594000,0.76,3.19,0.11,0.95,324439,0.8964
2025-06-06,598.66,600.83,596.86,599.14,593.05,66588743.0,2025-06-06,593,O:SPY250606C00593000,5.78,7.88,4.14,6.1,5744,6.3366,O:SPY250606P00593000,0.25,0.33,0.01,0.01,55514,0.143,594,O:SPY250606C00594000,4.93,7.03,3.3,5.19,6415,5.3479,O:SPY250606P00594000,0.35,0.47,0.01,0.01,69434,0.197,595,O:SPY250606C00595000,4.01,6.05,2.45,4.23,18774,4.1765,O:SPY250606P00595000,0.51,0.65,0.01,0.01,222086,0.2553,596,O:SPY250606C00596000,3.2,5.11,1.71,3.14,22286,3.2472,O:SPY250606P00596000,0.71,0.91,0.01,0.02,198907,0.3563,592,O:SPY250606C00592000,6.64,8.89,5.19,7.26,3313,7.3365,O:SPY250606P00592000,0.16,0.24,0.01,0.01,38381,0.1025,591,O:SPY250606C00591000,7.79,9.85,6.2,8.28,6980,8.0995,O:SPY250606P00591000,0.13,0.18,0.01,0.01,44552,0.0846
2025-06-09,599.72,601.25,598.49,599.68,599.14,53016418.0,2025-06-09,599,O:SPY250609C00599000,1.92,2.4,0.34,0.51,251899,1.5583,O:SPY250609P00599000,1.29,1.75,0.02,0.06,423759,0.6223,600,O:SPY250609C00600000,1.37,1.63,0.03,0.04,549419,0.9339,O:SPY250609P00600000,1.73,2.32,0.1,0.61,430732,0.6739,601,O:SPY250609C00601000,0.97,1.05,0.01,0.01,471838,0.5198,O:SPY250609P00601000,2.26,3.0,0.41,1.63,199244,0.8577,602,O:SPY250609C00602000,0.6,0.68,0.01,0.01,287836,0.2521,O:SPY250609P00602000,2.96,3.77,1.02,2.66,38248,1.6531,598,O:SPY250609C00598000,2.61,3.31,1.35,1.4,46834,2.2312,O:SPY250609P00598000,0.92,1.28,0.01,0.02,253208,0.4309,597,O:SPY250609C00597000,3.36,4.27,2.3,2.3,12415,3.184,O:SPY250609P00597000,0.69,0.92,0.01,0.01,146162,0.2671
2025-06-10,600.22,603.47,599.09,603.08,599.68,66246973.0,2025-06-10,600,O:SPY250610C00600000,1.63,3.5,0.9,2.4,180773,1.6571,O:SPY250610P00600000,1.27,1.84,0.01,0.02,430412,0.5685,601,O:SPY250610C00601000,1.15,2.56,0.44,1.36,518114,1.0866,O:SPY250610P00601000,1.81,2.45,0.01,0.03,456408,0.6949,602,O:SPY250610C00602000,0.74,1.68,0.18,0.41,552515,0.6503,O:SPY250610P00602000,2.51,3.19,0.02,0.11,309574,0.8017,603,O:SPY250610C00603000,0.45,0.97,0.04,0.06,444517,0.3318,O:SPY250610P00603000,3.02,4.0,0.16,0.68,122658,1.0612,599,O:SPY250610C00599000,2.19,4.49,1.47,3.33,37005,2.5114,O:SPY250610P00599000,0.94,1.35,0.01,0.01,183630,0.4127,598,O:SPY250610C00598000,3.0,5.43,2.08,4.36,19806,3.404,O:SPY250610P00598000,0.66,0.98,0.01,0.01,148598,0.2966
2025-06-11,604.19,605.06,599.27,601.36,603.08,73658225.0,2025-06-11,603,O:SPY250611C00603000,2.19,2.4,0.01,0.02,438639,0.9703,O:SPY250611P00603000,0.99,3.92,0.28,1.51,352350,0.9606,604,O:SPY250611C00604000,1.58,1.65,0.01,0.01,657640,0.751,O:SPY250611P00604000,1.36,4.78,0.54,2.49,306140,1.1371,605,O:SPY250611C00605000,1.03,1.06,0.01,0.01,619617,0.4882,O:SPY250611P00605000,1.87,5.75,0.96,3.48,94554,1.5659,606,O:SPY250611C00606000,0.67,0.68,0.01,0.01,369549,0.2511,O:SPY250611P00606000,2.72,6.42,1.5,4.56,17247,2.5931,602,O:SPY250611C00602000,2.9,3.27,0.02,0.04,265856,0.9638,O:SPY250611P00602000,0.71,3.05,0.15,0.52,299210,0.7921,601,O:SPY250611C00601000,3.65,4.18,0.21,0.57,185831,1.1307,O:SPY250611P00601000,0.51,2.31,0.04,0.04,250378,0.6258
2025-06-12,600.01,603.75,599.52,603.75,601.36,64129003.0,2025-06-12,601,O:SPY250612C00601000,1.09,3.02,0.83,2.47,151117,1.5695,O:SPY250612P00601000,2.0,2.31,0.01,0.01,300561,0.5363,602,O:SPY250612C00602000,0.68,2.21,0.51,1.47,267190,1.2515,O:SPY250612P00602000,2.59,2.98,0.01,0.01,421692,0.6908,603,O:SPY250612C00603000,0.44,1.5,0.12,0.5,467736,0.7855,O:SPY250612P00603000,3.4,3.77,0.03,0.04,348585,0.8412,604,O:SPY250612C00604000,0.23,0.94,0.02,0.03,341350,0.3888,O:SPY250612P00604000,4.24,4.59,0.4,0.55,106864,1.331,600,O:SPY250612C00600000,1.56,3.9,1.26,3.51,83295,2.1881,O:SPY250612P00600000,1.57,1.74,0.01,0.01,340006,0.4787,599,O:SPY250612C00599000,2.11,4.8,1.83,4.49,21571,3.0905,O:SPY250612P00599000,1.13,1.3,0.01,0.01,172256,0.4114
2025-06-13,598.5,601.85,595.48,597.0,603.75,89505996.0,2025-06-13,604,O:SPY250613C00604000,0.23,0.45,0.01,0.01,118924,0.152,O:SPY250613P00604000,5.87,8.2,2.49,6.73,12689,5.0446,605,O:SPY250613C00605000,0.13,0.28,0.01,0.01,120717,0.0921,O:SPY250613P00605000,6.82,9.48,3.4,8.23,7336,5.8466,606,O:SPY250613C00606000,0.08,0.2,0.01,0.01,32985,0.0639,O:SPY250613P00606000,7.31,10.1,4.28,10.08,1853,6.5408,607,O:SPY250613C00607000,0.07,0.1,0.01,0.01,33507,0.0406,O:SPY250613P00607000,8.57,11.33,5.27,10.8,991,7.5894,603,O:SPY250613C00603000,0.35,0.72,0.01,0.01,210227,0.2578,O:SPY250613P00603000,4.7,7.41,1.74,5.86,20032,3.6771,602,O:SPY250613C00602000,0.59,1.07,0.01,0.01,359919,0.4896,O:SPY250613P00602000,4.06,6.35,1.18,4.44,62208,2.2712
2025-06-16,600.4,604.45,600.22,602.68,597.0,79984125.0,2025-06-16,597,O:SPY250616C00597000,3.91,7.5,3.88,5.91,5378,5.5565,O:SPY250616P00597000,0.54,0.57,0.01,0.01,61907,0.1469,598,O:SPY250616C00598000,3.16,6.53,3.08,4.91,6266,4.4361,O:SPY250616P00598000,0.74,0.77,0.01,0.02,79965,0.2101,599,O:SPY250616C00599000,2.37,5.56,2.34,3.82,13356,3.584,O:SPY250616P00599000,1.0,1.03,0.01,0.01,109034,0.218,600,O:SPY250616C00600000,1.71,4.62,1.67,2.99,40308,2.8799,O:SPY250616P00600000,1.33,1.37,0.01,0.02,275691,0.3054,596,O:SPY250616C00596000,4.79,8.42,4.78,6.95,4590,6.1957,O:SPY250616P00596000,0.41,0.46,0.01,0.01,31403,0.1222,595,O:SPY250616C00595000,5.74,9.44,5.65,7.85,6048,7.8635,O:SPY250616P00595000,0.31,0.32,0.01,0.01,40366,0.0876
2025-06-17,600.21,601.75,596.76,597.53,602.68,82209365.0,2025-06-17,603,O:SPY250617C00603000,0.41,0.53,0.01,0.01,259137,0.2334,O:SPY250617P00603000,3.06,6.15,1.67,5.56,25450,2.735,604,O:SPY250617C00604000,0.23,0.29,0.01,0.01,116074,0.1169,O:SPY250617P00604000,4.02,7.0,2.43,6.33,11262,4.4029,605,O:SPY250617C00605000,0.12,0.2,0.01,0.01,76486,0.0688,O:SPY250617P00605000,5.04,8.03,3.36,7.35,4701,4.6379,606,O:SPY250617C00606000,0.06,0.09,0.01,0.01,32843,0.0424,O:SPY250617P00606000,3.52,9.0,3.52,8.04,1410,5.6482,602,O:SPY250617C00602000,0.67,0.88,0.01,0.01,453511,0.4559,O:SPY250617P00602000,2.33,5.11,1.03,4.6,96468,1.7864,601,O:SPY250617C00601000,1.08,1.46,0.01,0.01,588078,0.7491,O:SPY250617P00601000,1.86,4.25,0.62,3.57,284014,1.2036
2025-06-18,598.44,601.22,596.47,597.44,597.53,76605029.0,2025-06-18,598,O:SPY250618C00598000,2.34,4.0,0.05,0.14,182754,1.5066,O:SPY250618P00598000,1.96,2.35,0.16,0.22,329202,1.0612,599,O:SPY250618C00599000,1.78,3.21,0.01,0.01,299287,1.3797,O:SPY250618P00599000,2.4,2.87,0.59,1.05,384833,1.4014,600,O:SPY250618C00600000,1.28,2.49,0.01,0.01,458237,1.2581,O:SPY250618P00600000,2.92,3.62,0.89,1.99,334949,1.7547,601,O:SPY250618C00601000,0.89,1.84,0.01,0.01,345935,0.921,O:SPY250618P00601000,3.75,4.5,1.25,3.0,112567,2.1355,597,O:SPY250618C00597000,2.97,4.8,0.31,0.95,70248,1.8575,O:SPY250618P00597000,1.59,1.91,0.02,0.02,281282,0.8036,596,O:SPY250618C00596000,3.55,5.65,1.11,1.9,17444,3.4661,O:SPY250618P00596000,1.28,1.54,0.01,0.01,200005,0.5704
2025-06-20,598.38,599.46,592.86,594.28,597.44,94051374.0,2025-06-20,597,O:SPY250620C00597000,2.42,3.08,0.01,0.01,302982,0.6356,O:SPY250620P00597000,1.08,4.24,0.64,2.46,191088,1.7937,598,O:SPY250620C00598000,1.8,2.33,0.01,0.01,320194,0.6113,O:SPY250620P00598000,1.53,5.12,0.9,3.44,109552,1.9443,599,O:SPY250620C00599000,1.21,1.68,0.01,0.01,328266,0.4591,O:SPY250620P00599000,2.02,6.17,1.24,4.33,45018,2.5562,600,O:SPY250620C00600000,0.86,1.13,0.01,0.01,341452,0.3376,O:SPY250620P00600000,2.53,7.13,1.68,5.4,32117,3.6692,596,O:SPY250620C00596000,3.1,3.9,0.01,0.02,362886,0.753,O:SPY250620P00596000,0.79,3.28,0.42,1.48,211309,1.4186,595,O:SPY250620C00595000,3.82,4.78,0.03,0.12,457467,0.9374,O:SPY250620P00595000,0.6,2.5,0.06,0.41,458877,1.0681
2025-06-23,595.04,600.54,591.89,600.15,594.28,87426039.0,2025-06-23,594,O:SPY250623C00594000,2.19,6.6,0.69,6.09,96404,1.8292,O:SPY250623P00594000,1.11,2.77,0.01,0.02,340116,0.7496,595,O:SPY250623C00595000,1.56,5.49,0.42,5.19,212240,1.4025,O:SPY250623P00595000,1.52,3.48,0.01,0.01,466742,0.796,596,O:SPY250623C00596000,1.04,4.49,0.23,0.56,323345,1.1226,O:SPY250623P00596000,2.01,4.34,0.01,0.01,409361,0.9401,597,O:SPY250623C00597000,0.63,3.51,0.12,3.19,425852,0.9253,O:SPY250623P00597000,2.74,5.18,0.01,0.01,385454,1.0032,593,O:SPY250623C00593000,2.9,7.35,1.08,2.16,39273,2.4052,O:SPY250623P00593000,0.81,2.15,0.01,0.01,278001,0.6059,592,O:SPY250623C00592000,3.69,8.06,1.57,7.66,11015,3.3702,O:SPY250623P00592000,0.6,2.03,0.01,0.01,172912,0.5189
2025-06-24,604.33,607.8499,603.41,606.78,600.15,67735293.0,2025-06-24,600,O:SPY250624C00600000,4.71,7.92,3.9,6.77,20455,5.3671,O:SPY250624P00600000,0.41,0.44,0.01,0.01,145824,0.1811,601,O:SPY250624C00601000,3.83,6.79,3.05,5.75,15496,4.5521,O:SPY250624P00601000,0.53,0.58,0.01,0.01,84291,0.2568,602,O:SPY250624C00602000,2.97,5.79,2.24,4.79,19138,3.6334,O:SPY250624P00602000,0.69,0.78,0.01,0.01,145234,0.3081,603,O:SPY250624C00603000,2.1,4.8,1.53,3.79,38665,2.7227,O:SPY250624P00603000,0.96,1.06,0.01,0.01,237831,0.4203,599,O:SPY250624C00599000,5.52,9.04,4.81,7.83,9474,6.3061,O:SPY250624P00599000,0.3,0.34,0.01,0.01,53402,0.1222,598,O:SPY250624C00598000,6.41,10.1,5.55,8.79,7871,7.5454,O:SPY250624P00598000,0.22,0.26,0.01,0.02,84780,0.1349
2025-06-25,607.91,608.61,605.54,607.12,606.78,62114767.0,2025-06-25,607,O:SPY250625C00607000,1.67,2.05,0.07,0.11,548852,0.7166,O:SPY250625P00607000,0.79,1.72,0.13,0.18,555128,0.8127,608,O:SPY250625C00608000,1.09,1.37,0.01,0.01,675232,0.5178,O:SPY250625P00608000,1.19,2.55,0.78,1.06,337755,1.2554,609,O:SPY250625C00609000,0.65,0.83,0.01,0.01,394210,0.3471,O:SPY250625P00609000,1.68,3.5,1.24,2.2,50658,1.905,610,O:SPY250625C00610000,0.34,0.46,0.01,0.01,297607,0.1839,O:SPY250625P00610000,2.33,4.4,1.92,3.11,18058,2.6759,606,O:SPY250625C00606000,2.48,2.85,0.5,0.97,234730,1.1554,O:SPY250625P00606000,0.54,1.07,0.01,0.01,490409,0.4509,605,O:SPY250625C00605000,3.25,3.72,1.17,1.87,41574,2.1884,O:SPY250625P00605000,0.37,0.61,0.01,0.02,283352,0.2663
2025-06-26,608.99,612.31,608.37,611.87,607.12,78548361.0,2025-06-26,607,O:SPY250626C00607000,2.29,5.27,1.96,4.4,19797,3.072,O:SPY250626P00607000,0.45,0.6,0.01,0.02,147639,0.243,608,O:SPY250626C00608000,1.65,4.27,1.29,3.45,48021,2.2921,O:SPY250626P00608000,0.74,0.92,0.01,0.02,290170,0.3625,609,O:SPY250626C00609000,1.1,3.31,0.75,2.42,174881,1.3695,O:SPY250626P00609000,1.06,1.38,0.01,0.02,357435,0.4701,610,O:SPY250626C00610000,0.57,2.34,0.38,1.44,495531,1.0499,O:SPY250626P00610000,1.64,2.0,0.01,0.03,400222,0.4665,606,O:SPY250626C00606000,3.23,6.3,2.78,5.44,14302,4.0991,O:SPY250626P00606000,0.33,0.4,0.01,0.02,81640,0.1612,605,O:SPY250626C00605000,4.1,7.26,3.68,6.4,10284,4.7561,O:SPY250626P00605000,0.22,0.28,0.01,0.02,77820,0.1188
2025-06-27,612.88,616.39,610.83,614.91,611.87,86258398.0,2025-06-27,612,O:SPY250627C00612000,1.65,4.44,0.36,2.42,182080,1.1816,O:SPY250627P00612000,0.72,1.55,0.02,0.02,328468,0.4308,613,O:SPY250627C00613000,1.0,3.46,0.14,1.49,293221,0.9848,O:SPY250627P00613000,1.11,2.3,0.02,0.02,372310,0.5671,614,O:SPY250627C00614000,0.56,2.52,0.04,0.45,462293,0.8448,O:SPY250627P00614000,1.67,3.2,0.06,0.07,407125,0.6805,615,O:SPY250627C00615000,0.28,1.64,0.01,0.03,583403,0.6731,O:SPY250627P00615000,2.47,4.11,0.24,0.56,445451,0.8036,611,O:SPY250627C00611000,2.33,5.43,0.78,3.39,76350,1.8724,O:SPY250627P00611000,0.49,0.95,0.02,0.02,233595,0.3355,610,O:SPY250627C00610000,3.13,6.42,1.41,4.52,38643,3.6993,O:SPY250627P00610000,0.33,0.58,0.01,0.01,216095,0.1937
2025-06-30,617.38,619.22,615.04,617.85,614.91,92502541.0,2025-06-30,615,O:SPY250630C00615000,2.85,4.23,1.01,2.3,86845,1.9243,O:SPY250630P00615000,0.55,0.96,0.01,0.01,396374,0.5413,616,O:SPY250630C00616000,2.13,3.2,0.52,1.29,354399,1.2732,O:SPY250630P00616000,0.78,1.52,0.01,0.96,526793,0.8477,617,O:SPY250630C00617000,1.44,2.21,0.24,0.39,585068,0.8439,O:SPY250630P00617000,1.13,2.22,0.01,0.07,351234,1.0767,618,O:SPY250630C00618000,0.93,1.28,0.02,0.02,436700,0.4928,O:SPY250630P00618000,1.62,3.01,0.07,0.72,98719,1.1059,614,O:SPY250630C00614000,3.57,5.2,1.68,3.26,32689,2.8884,O:SPY250630P00614000,0.39,0.66,0.01,0.01,207815,0.3353,613,O:SPY250630C00613000,4.57,6.19,2.45,4.45,17245,3.8967,O:SPY250630P00613000,0.27,0.46,0.01,0.01,140182,0.2174
2025-07-01,616.36,618.83,615.52,617.65,617.85,70030140.0,2025-07-01,618,O:SPY250701C00618000,0.61,1.2,0.01,0.02,707733,0.5906,O:SPY250701P00618000,2.24,2.65,0.13,0.82,329409,0.883,619,O:SPY250701C00619000,0.34,0.6,0.01,0.02,422364,0.2682,O:SPY250701P00619000,3.0,3.54,0.5,1.91,63449,1.4237,620,O:SPY250701C00620000,0.18,0.3,0.01,0.01,266916,0.1117,O:SPY250701P00620000,3.69,4.43,1.34,2.8,21291,2.5357,621,O:SPY250701C00621000,0.09,0.19,0.01,0.01,110163,0.0564,O:SPY250701P00621000,4.57,5.37,2.29,3.87,4000,3.5494,617,O:SPY250701C00617000,1.01,1.99,0.2,0.28,539664,1.0324,O:SPY250701P00617000,1.64,1.88,0.03,0.08,487023,0.7005,616,O:SPY250701C00616000,1.54,2.91,0.83,1.16,170369,1.5309,O:SPY250701P00616000,1.17,1.29,0.02,0.02,453575,0.5125
2025-07-02,617.24,620.49,616.61,620.45,617.65,66510374.0,2025-07-02,618,O:SPY250702C00618000,0.84,2.42,0.57,2.18,353361,1.1534,O:SPY250702P00618000,1.53,1.92,0.01,0.01,398225,0.4265,619,O:SPY250702C00619000,0.47,1.47,0.3,1.21,451448,0.7553,O:SPY250702P00619000,2.19,2.64,0.01,0.01,443351,0.5013,620,O:SPY250702C00620000,0.23,0.55,0.14,0.26,503407,0.3423,O:SPY250702P00620000,2.98,3.47,0.03,0.08,250804,0.771,621,O:SPY250702C00621000,0.11,0.22,0.01,0.03,313952,0.0958,O:SPY250702P00621000,3.73,4.4,0.6,0.82,32239,1.4759,617,O:SPY250702C00617000,1.35,3.4,0.98,3.19,128905,1.5924,O:SPY250702P00617000,1.04,1.33,0.01,0.01,299563,0.3979,616,O:SPY250702C00616000,1.98,4.43,1.53,4.17,35817,2.6119,O:SPY250702P00616000,0.68,0.9,0.01,0.01,166286,0.2608
2025-07-03,622.45,626.28,622.43,625.34,620.45,51065249.0,2025-07-03,620,O:SPY250703C00620000,2.72,6.25,2.69,5.28,22576,4.5607,O:SPY250703P00620000,0.28,0.29,0.01,0.01,79435,0.1146,621,O:SPY250703C00621000,1.95,5.24,1.94,4.26,16241,3.6567,O:SPY250703P00621000,0.49,0.49,0.01,0.01,82641,0.1706,622,O:SPY250703C00622000,1.18,4.35,1.18,3.27,35965,2.5371,O:SPY250703P00622000,0.77,0.77,0.01,0.02,144101,0.2598,623,O:SPY250703C00623000,0.66,3.35,0.66,2.27,129534,1.5486,O:SPY250703P00623000,1.22,1.22,0.01,0.02,281119,0.3886,619,O:SPY250703C00619000,3.51,7.26,3.51,6.28,19919,5.2315,O:SPY250703P00619000,0.17,0.18,0.01,0.02,37360,0.0846,618,O:SPY250703C00618000,4.5,8.21,4.5,7.26,28083,5.7422,O:SPY250703P00618000,0.11,0.11,0.01,0.01,31601,0.0538
2025-07-07,623.36,624.03,617.87,620.68,625.34,74814505.0,2025-07-07,625,O:SPY250707C00625000,0.56,0.76,0.01,0.01,292568,0.2377,O:SPY250707P00625000,2.17,7.01,1.62,5.07,32967,2.8857,626,O:SPY250707C00626000,0.3,0.42,0.01,0.01,122041,0.1356,O:SPY250707P00626000,2.89,8.0,2.33,6.02,10165,3.9511,627,O:SPY250707C00627000,0.15,0.21,0.01,0.01,57253,0.0733,O:SPY250707P00627000,3.51,8.77,3.18,7.1,3205,4.9052,628,O:SPY250707C00628000,0.06,0.1,0.01,0.01,31226,0.0548,O:SPY250707P00628000,4.48,10.1,4.12,7.84,3853,6.5029,624,O:SPY250707C00624000,0.94,1.23,0.01,0.01,390701,0.4207,O:SPY250707P00624000,1.57,6.08,1.07,4.09,74374,1.8955,623,O:SPY250707C00623000,1.47,1.84,0.01,0.01,417072,0.5136,O:SPY250707P00623000,1.12,5.12,0.69,2.93,222535,1.2911
2025-07-08,621.35,622.11,619.52,620.34,620.68,59024585.0,2025-07-08,621,O:SPY250708C00621000,1.38,1.54,0.01,0.01,650943,0.6903,O:SPY250708P00621000,1.07,1.94,0.37,0.58,442773,1.0028,622,O:SPY250708C00622000,0.87,0.92,0.01,0.01,561970,0.4292,O:SPY250708P00622000,1.58,2.7,0.79,1.47,116160,1.5686,623,O:SPY250708C00623000,0.5,0.52,0.01,0.01,337171,0.2078,O:SPY250708P00623000,2.46,3.56,1.34,2.6,24883,2.3497,624,O:SPY250708C00624000,0.27,0.27,0.01,0.01,202451,0.0872,O:SPY250708P00624000,3.28,4.46,2.09,3.51,6807,3.2799,620,O:SPY250708C00620000,2.0,2.34,0.27,0.44,294890,1.1588,O:SPY250708P00620000,0.74,1.34,0.01,0.04,739102,0.5894,619,O:SPY250708C00619000,2.68,3.21,1.06,1.55,46433,1.9655,O:SPY250708P00619000,0.5,0.88,0.01,0.01,369451,0.4029
2025-07-09,622.77,624.72,620.9105,624.06,620.34,66113326.0,2025-07-09,620,O:SPY250709C00620000,3.05,4.85,1.66,4.05,38396,2.8377,O:SPY250709P00620000,0.35,0.75,0.01,0.01,245942,0.3058,621,O:SPY250709C00621000,2.22,3.92,1.06,3.25,109877,1.7633,O:SPY250709P00621000,0.53,1.14,0.01,0.01,319495,0.4688,622,O:SPY250709C00622000,1.54,3.07,0.61,1.78,405870,1.0341,O:SPY250709P00622000,0.8,1.69,0.01,0.01,448121,0.6736,623,O:SPY250709C00623000,0.97,2.25,0.26,1.32,555097,0.6762,O:SPY250709P00623000,1.22,2.41,0.01,0.01,346640,0.8324,619,O:SPY250709C00619000,3.97,5.79,2.44,5.18,13052,3.7812,O:SPY250709P00619000,0.23,0.49,0.01,0.01,116594,0.1952,618,O:SPY250709C00618000,4.85,6.77,3.27,6.08,14111,4.8744,O:SPY250709P00618000,0.14,0.33,0.01,0.01,86230,0.126
2025-07-10,624.2,626.8701,623.01,625.82,624.06,57528960.0,2025-07-10,624,O:SPY250710C00624000,1.17,2.9,0.6,1.35,287732,1.1758,O:SPY250710P00624000,0.98,1.58,0.01,0.02,346894,0.5343,625,O:SPY250710C00625000,0.67,1.95,0.29,0.39,437499,0.847,O:SPY250710P00625000,1.51,2.27,0.02,0.04,457591,0.4553,626,O:SPY250710C00626000,0.35,1.06,0.01,0.01,565490,0.4503,O:SPY250710P00626000,2.11,3.1,0.08,0.63,349329,0.5554,627,O:SPY250710C00627000,0.16,0.43,0.01,0.01,350203,0.1779,O:SPY250710P00627000,2.89,4.01,0.49,1.61,139560,1.0022,623,O:SPY250710C00623000,1.83,3.89,1.07,2.13,95495,1.722,O:SPY250710P00623000,0.63,1.04,0.01,0.01,355671,0.4717,622,O:SPY250710C00622000,2.52,4.88,1.7,3.35,32467,2.6625,O:SPY250710P00622000,0.41,0.66,0.01,0.01,170059,0.3031
2025-07-11,622.74,624.86,621.53,623.62,625.82,63670226.0,2025-07-11,626,O:SPY250711C00626000,0.26,0.37,0.01,0.01,232959,0.154,O:SPY250711P00626000,3.35,4.6,1.27,2.62,37127,2.1691,627,O:SPY250711C00627000,0.13,0.29,0.01,0.01,158952,0.0798,O:SPY250711P00627000,4.37,5.5,2.18,3.6,8668,3.3962,628,O:SPY250711C00628000,0.07,0.09,0.01,0.01,81112,0.0459,O:SPY250711P00628000,5.27,6.44,3.18,4.38,4451,4.3121,629,O:SPY250711C00629000,0.03,0.06,0.01,0.01,32039,0.0232,O:SPY250711P00629000,6.27,7.36,3.92,5.44,4185,5.1356,625,O:SPY250711C00625000,0.5,0.72,0.01,0.01,557339,0.3651,O:SPY250711P00625000,2.75,3.72,0.57,1.58,185218,1.2827,624,O:SPY250711C00624000,0.8,1.28,0.03,0.03,634183,0.7816,O:SPY250711P00624000,1.95,2.92,0.17,0.63,389959,0.747
2025-07-14,623.16,625.1581,621.7999,624.81,623.62,51898518.0,2025-07-14,624,O:SPY250714C00624000,0.66,1.25,0.32,0.57,592801,0.6645,O:SPY250714P00624000,1.47,2.53,0.01,0.02,405310,0.4538,625,O:SPY250714C00625000,0.31,0.56,0.01,0.01,567730,0.277,O:SPY250714P00625000,2.13,3.35,0.16,0.47,284325,0.7313,626,O:SPY250714C00626000,0.12,0.19,0.01,0.01,203845,0.0856,O:SPY250714P00626000,2.99,4.28,0.96,1.52,52057,1.5828,627,O:SPY250714C00627000,0.05,0.1,0.01,0.01,78639,0.0412,O:SPY250714P00627000,3.99,5.15,1.9,2.42,11415,2.7623,623,O:SPY250714C00623000,1.17,2.2,0.64,1.58,333220,1.093,O:SPY250714P00623000,0.99,1.85,0.01,0.02,405880,0.5499,622,O:SPY250714C00622000,1.84,3.17,1.09,2.36,104416,1.7161,O:SPY250714P00622000,0.66,1.29,0.01,0.02,314283,0.4859
2025-07-15,627.52,627.86,622.06,622.14,624.81,74317260.0,2025-07-15,625,O:SPY250715C00625000,2.85,3.18,0.01,0.01,661011,0.5599,O:SPY250715P00625000,0.37,3.52,0.3,3.52,448180,0.9617,626,O:SPY250715C00626000,2.08,2.34,0.01,0.01,585700,0.4851,O:SPY250715P00626000,0.57,4.45,0.46,4.45,208091,1.3123,627,O:SPY250715C00627000,1.37,1.6,0.01,0.01,462976,0.4205,O:SPY250715P00627000,0.87,5.62,0.73,5.61,82064,1.6242,628,O:SPY250715C00628000,0.84,1.0,0.01,0.01,361889,0.2656,O:SPY250715P00628000,1.31,6.55,1.14,6.55,27562,2.2635,624,O:SPY250715C00624000,3.76,4.03,0.01,0.01,441238,0.743,O:SPY250715P00624000,0.22,2.5,0.17,2.42,558225,0.6543,623,O:SPY250715C00623000,4.66,4.99,0.01,0.01,171785,1.2106,O:SPY250715P00623000,0.15,1.58,0.07,1.41,461263,0.377
