date,spy_open,spy_high,spy_low,spy_close,spy_close_prev_day,spy_volume,expiration_date,minus_3_strike,minus_2_strike,minus_1_strike,atm_strike,plus_1_strike,plus_2_strike,plus_3_strike,plus_4_strike,plus_5_strike,minus_3_call_ticker,minus_2_call_ticker,minus_1_call_ticker,atm_call_ticker,plus_1_call_ticker,plus_2_call_ticker,plus_3_call_ticker,plus_4_call_ticker,plus_5_call_ticker,minus_3_call_open,minus_2_call_open,minus_1_call_open,atm_call_open,plus_1_call_open,plus_2_call_open,plus_3_call_open,plus_4_call_open,plus_5_call_open,minus_3_call_high,minus_2_call_high,minus_1_call_high,atm_call_high,plus_1_call_high,plus_2_call_high,plus_3_call_high,plus_4_call_high,plus_5_call_high,minus_3_call_low,minus_2_call_low,minus_1_call_low,atm_call_low,plus_1_call_low,plus_2_call_low,plus_3_call_low,plus_4_call_low,plus_5_call_low,minus_3_call_close,minus_2_call_close,minus_1_call_close,atm_call_close,plus_1_call_close,plus_2_call_close,plus_3_call_close,plus_4_call_close,plus_5_call_close,minus_3_call_volume,minus_2_call_volume,minus_1_call_volume,atm_call_volume,plus_1_call_volume,plus_2_call_volume,plus_3_call_volume,plus_4_call_volume,plus_5_call_volume,minus_3_call_vwap,minus_2_call_vwap,minus_1_call_vwap,atm_call_vwap,plus_1_call_vwap,plus_2_call_vwap,plus_3_call_vwap,plus_4_call_vwap,plus_5_call_vwap,minus_3_call_prev_open,minus_2_call_prev_open,minus_1_call_prev_open,atm_call_prev_open,plus_1_call_prev_open,plus_2_call_prev_open,plus_3_call_prev_open,plus_4_call_prev_open,plus_5_call_prev_open,minus_3_call_prev_close,minus_2_call_prev_close,minus_1_call_prev_close,atm_call_prev_close,plus_1_call_prev_close,plus_2_call_prev_close,plus_3_call_prev_close,plus_4_call_prev_close,plus_5_call_prev_close,minus_3_call_prev_volume,minus_2_call_prev_volume,minus_1_call_prev_volume,atm_call_prev_volume,plus_1_call_prev_volume,plus_2_call_prev_volume,plus_3_call_prev_volume,plus_4_call_prev_volume,plus_5_call_prev_volume,minus_3_call_prev_vwap,minus_2_call_prev_vwap,minus_1_call_prev_vwap,atm_call_prev_vwap,plus_1_call_prev_vwap,plus_2_call_prev_vwap,plus_3_call_prev_vwap,plus_4_call_prev_vwap,plus_5_call_prev_vwap,minus_3_put_ticker,minus_2_put_ticker,minus_1_put_ticker,atm_put_ticker,plus_1_put_ticker,plus_2_put_ticker,plus_3_put_ticker,plus_4_put_ticker,plus_5_put_ticker,minus_3_put_open,minus_2_put_open,minus_1_put_open,atm_put_open,plus_1_put_open,plus_2_put_open,plus_3_put_open,plus_4_put_open,plus_5_put_open,minus_3_put_high,minus_2_put_high,minus_1_put_high,atm_put_high,plus_1_put_high,plus_2_put_high,plus_3_put_high,plus_4_put_high,plus_5_put_high,minus_3_put_low,minus_2_put_low,minus_1_put_low,atm_put_low,plus_1_put_low,plus_2_put_low,plus_3_put_low,plus_4_put_low,plus_5_put_low,minus_3_put_close,minus_2_put_close,minus_1_put_close,atm_put_close,plus_1_put_close,plus_2_put_close,plus_3_put_close,plus_4_put_close,plus_5_put_close,minus_3_put_volume,minus_2_put_volume,minus_1_put_volume,atm_put_volume,plus_1_put_volume,plus_2_put_volume,plus_3_put_volume,plus_4_put_volume,plus_5_put_volume,minus_3_put_vwap,minus_2_put_vwap,minus_1_put_vwap,atm_put_vwap,plus_1_put_vwap,plus_2_put_vwap,plus_3_put_vwap,plus_4_put_vwap,plus_5_put_vwap,minus_3_put_prev_open,minus_2_put_prev_open,minus_1_put_prev_open,atm_put_prev_open,plus_1_put_prev_open,plus_2_put_prev_open,plus_3_put_prev_open,plus_4_put_prev_open,plus_5_put_prev_open,minus_3_put_prev_close,minus_2_put_prev_close,minus_1_put_prev_close,atm_put_prev_close,plus_1_put_prev_close,plus_2_put_prev_close,plus_3_put_prev_close,plus_4_put_prev_close,plus_5_put_prev_close,minus_3_put_prev_volume,minus_2_put_prev_volume,minus_1_put_prev_volume,atm_put_prev_volume,plus_1_put_prev_volume,plus_2_put_prev_volume,plus_3_put_prev_volume,plus_4_put_prev_volume,plus_5_put_prev_volume,minus_3_put_prev_vwap,minus_2_put_prev_vwap,minus_1_put_prev_vwap,atm_put_prev_vwap,plus_1_put_prev_vwap,plus_2_put_prev_vwap,plus_3_put_prev_vwap,plus_4_put_prev_vwap,plus_5_put_prev_vwap
2023-11-24,455.07,455.5,454.73,455.3,455.02,29667375.0,2023-11-24,449,451,453,455,457,459,461,463,465,O:SPY231124C00449000,O:SPY231124C00451000,O:SPY231124C00453000,O:SPY231124C00455000,O:SPY231124C00457000,O:SPY231124C00459000,O:SPY231124C00461000,O:SPY231124C00463000,O:SPY231124C00465000,6.05,4.08,2.15,0.6,0.1,0.02,0.01,0.01,0.01,6.47,4.45,2.47,0.79,0.1,0.03,0.02,0.01,0.01,5.79,3.77,1.8,0.07,0.01,0.01,0.01,0.01,0.01,6.43,4.32,2.25,0.66,0.01,0.01,0.01,0.01,0.01,580,1709,6499,321546,47635,10414.0,241.0,115.0,428.0,6.0567,4.1085,2.1102,0.3569,0.0348,0.014,0.0101,0.01,0.01,6.18,4.16,2.62,1.33,0.53,0.19,0.06,0.02,0.02,6.08,4.07,2.18,0.91,0.15,0.03,0.01,0.01,0.01,1072,1381,25517,213006,75434.0,22689.0,8229.0,4951.0,832.0,6.6473,4.363,2.495,1.117,0.4505,0.1298,0.0567,0.0301,0.0136,O:SPY231124P00449000,O:SPY231124P00451000,O:SPY231124P00453000,O:SPY231124P00455000,O:SPY231124P00457000,O:SPY231124P00459000,O:SPY231124P00461000,O:SPY231124P00463000,O:SPY231124P00465000,0.01,0.02,0.08,0.55,2.06,4.01,6.58,7.85,9.89,0.02,0.03,0.11,0.73,2.39,4.22,6.58,8.18,9.89,0.01,0.01,0.01,0.01,1.6,3.68,5.63,7.59,9.8,0.01,0.01,0.01,0.01,1.69,3.68,6.09,8.05,9.8,3196,13257,56957,309467,4616,119.0,17.0,6.0,7.0,0.01,0.0122,0.039,0.3472,1.9699,3.9481,6.0859,8.005,9.8129,0.1,0.2,0.52,1.28,2.51,3.63,5.5,7.76,8.83,0.04,0.08,0.22,1.09,2.19,4.18,5.5,8.02,9.53,16633,20570,77248,164933,6368.0,905.0,4.0,484.0,2.0,0.079,0.1594,0.4037,0.9531,2.0779,3.8028,5.7725,7.9604,9.18
2023-11-27,454.65,455.4901,454.0799,454.48,455.3,50412985.0,2023-11-27,449,451,453,455,457,459,461,463,465,O:SPY231127C00449000,O:SPY231127C00451000,O:SPY231127C00453000,O:SPY231127C00455000,O:SPY231127C00457000,O:SPY231127C00459000,O:SPY231127C00461000,O:SPY231127C00463000,O:SPY231127C00465000,6.18,4.16,1.87,0.56,0.1,0.02,0.01,0.01,0.01,6.44,4.49,2.51,0.88,0.19,0.03,0.01,0.01,0.01,5.17,3.12,1.19,0.01,0.01,0.01,0.01,0.01,0.01,5.46,3.56,1.5,0.01,0.01,0.01,0.01,0.01,0.01,172,1082,11492,552078,98539,11238.0,261.0,92.0,381.0,5.7617,3.7687,1.8399,0.3974,0.0521,0.0141,0.01,0.01,0.01,6.21,4.35,2.51,1.26,0.45,0.13,0.04,0.02,0.01,6.33,4.46,2.54,1.04,0.26,0.05,0.02,0.01,0.01,67,398,2409,78147,34593.0,8287.0,2177.0,564.0,1445.0,6.2881,4.3153,2.4289,1.1077,0.3439,0.0833,0.0233,0.0128,0.01,O:SPY231127P00449000,O:SPY231127P00451000,O:SPY231127P00453000,O:SPY231127P00455000,O:SPY231127P00457000,O:SPY231127P00459000,O:SPY231127P00461000,O:SPY231127P00463000,O:SPY231127P00465000,0.02,0.03,0.21,0.9,2.37,4.04,6.12,7.85,10.46,0.06,0.06,0.31,1.25,2.97,4.94,6.7,8.0,10.59,0.01,0.01,0.01,0.11,1.53,3.57,5.69,7.58,10.27,0.06,0.01,0.01,0.46,2.5,4.61,6.49,8.0,10.27,6404,23527,184446,429903,7399,366.0,62.0,10.0,271.0,0.0125,0.0268,0.1077,0.5121,2.2176,4.2749,6.1768,7.826,10.57,0.1,0.18,0.47,1.14,2.38,4.09,6.11,7.16,9.95,0.04,0.06,0.21,0.73,1.94,3.71,5.75,7.53,10.04,4956,9046,23788,74699,1624.0,66.0,27.0,4.0,5.0,0.0628,0.1221,0.3459,0.9735,2.1608,3.9483,6.0385,7.4375,10.02
2023-11-28,454.08,456.27,453.5,454.93,454.48,62083811.0,2023-11-28,448,450,452,454,456,458,460,462,464,O:SPY231128C00448000,O:SPY231128C00450000,O:SPY231128C00452000,O:SPY231128C00454000,O:SPY231128C00456000,O:SPY231128C00458000,O:SPY231128C00460000,O:SPY231128C00462000,O:SPY231128C00464000,5.83,4.12,2.2,0.83,0.16,0.02,0.01,0.01,0.01,8.28,6.21,4.27,2.31,0.7,0.08,0.01,0.01,0.01,5.57,3.56,1.74,0.26,0.01,0.01,0.01,0.01,0.01,6.91,4.96,2.95,1.0,0.01,0.01,0.01,0.01,0.01,207,1954,7566,342824,330535,44227.0,14950.0,302.0,444.0,6.6837,4.4864,2.3946,0.7268,0.2245,0.0334,0.01,0.01,0.01,6.88,5.23,3.37,1.57,0.64,0.19,0.04,0.01,0.01,6.6,4.63,2.72,1.22,0.34,0.06,0.02,0.01,0.01,289,3097,1696,49073,84895.0,17749.0,9278.0,1006.0,3516.0,6.9298,4.8393,3.0205,1.4692,0.5544,0.1284,0.0372,0.0181,0.0102,O:SPY231128P00448000,O:SPY231128P00450000,O:SPY231128P00452000,O:SPY231128P00454000,O:SPY231128P00456000,O:SPY231128P00458000,O:SPY231128P00460000,O:SPY231128P00462000,O:SPY231128P00464000,0.02,0.03,0.15,0.7,2.04,3.98,6.0,7.95,8.0,0.02,0.04,0.21,0.95,2.55,4.65,6.45,8.25,9.72,0.01,0.01,0.01,0.01,0.44,1.83,3.77,5.9,8.0,0.01,0.01,0.01,0.01,1.06,3.08,5.1,7.41,9.72,8607,25524,140608,540642,128592,2125.0,475.0,3347.0,31.0,0.0112,0.0222,0.0724,0.324,0.9394,2.8466,4.8673,7.2284,9.6094,0.06,0.13,0.32,0.88,1.8,3.23,4.82,7.02,8.78,0.03,0.06,0.18,0.64,1.76,3.51,5.52,6.89,8.78,6319,31993,39436,145560,20963.0,1289.0,172.0,14.0,2.0,0.0449,0.0756,0.2108,0.6772,1.5097,3.0785,5.3235,7.2221,8.78
2023-11-29,457.15,458.32,454.2,454.61,454.93,63140992.0,2023-11-29,449,451,453,455,457,459,461,463,465,O:SPY231129C00449000,O:SPY231129C00451000,O:SPY231129C00453000,O:SPY231129C00455000,O:SPY231129C00457000,O:SPY231129C00459000,O:SPY231129C00461000,O:SPY231129C00463000,O:SPY231129C00465000,8.34,6.12,4.18,2.33,0.85,0.21,0.03,0.01,0.01,8.8,7.05,5.25,3.36,1.6,0.42,0.06,0.02,0.01,5.25,3.24,1.28,0.02,0.01,0.01,0.01,0.01,0.01,5.78,3.97,2.13,0.15,0.01,0.01,0.01,0.01,0.01,300,721,4452,205487,460807,159251.0,28963.0,4591.0,251.0,6.8364,4.6153,2.8111,0.7999,0.3972,0.1652,0.0302,0.01,0.01,4.94,3.47,1.84,0.83,0.24,0.05,0.02,0.01,0.01,6.04,4.1,2.32,0.94,0.22,0.04,0.01,0.01,0.01,210,1289,22029,167689,57538.0,16598.0,3682.0,2039.0,1149.0,5.6697,3.7875,2.0039,0.912,0.3496,0.09,0.0249,0.0123,0.0101,O:SPY231129P00449000,O:SPY231129P00451000,O:SPY231129P00453000,O:SPY231129P00455000,O:SPY231129P00457000,O:SPY231129P00459000,O:SPY231129P00461000,O:SPY231129P00463000,O:SPY231129P00465000,0.01,0.02,0.05,0.19,0.78,2.01,3.45,6.2,7.02,0.02,0.04,0.12,0.83,2.81,4.68,6.6,8.41,9.45,0.01,0.01,0.01,0.03,0.21,1.11,2.46,4.76,6.71,0.01,0.01,0.01,0.04,1.83,3.89,5.9,8.41,9.45,5922,11766,97353,396940,230093,12554.0,448.0,910.0,423.0,0.0117,0.0184,0.0434,0.2797,0.8346,1.8062,4.325,7.0501,7.6544,0.1,0.27,0.73,1.65,2.98,4.93,7.41,8.92,11.15,0.04,0.08,0.28,0.88,2.17,3.98,6.29,8.92,10.77,27178,32991,95546,123725,6605.0,478.0,40.0,1.0,19.0,0.0428,0.1551,0.4784,1.0975,2.0784,3.8852,6.2463,8.92,10.9574
2023-11-30,455.48,456.76,453.34,456.4,454.61,79752700.0,2023-11-30,449,451,453,455,457,459,461,463,465,O:SPY231130C00449000,O:SPY231130C00451000,O:SPY231130C00453000,O:SPY231130C00455000,O:SPY231130C00457000,O:SPY231130C00459000,O:SPY231130C00461000,O:SPY231130C00463000,O:SPY231130C00465000,6.37,4.4,2.74,1.26,0.37,0.07,0.02,0.01,0.01,6.55,5.38,3.69,1.75,0.4,0.07,0.02,0.01,0.01,4.6,2.42,0.7,0.04,0.01,0.01,0.01,0.01,0.01,5.83,5.22,3.21,1.2,0.01,0.01,0.01,0.01,0.01,629,3475,73200,582317,176889,29783.0,9215.0,277.0,547.0,5.3368,3.9477,1.2843,0.4258,0.0973,0.0263,0.0104,0.01,0.01,8.9,6.42,4.58,2.9,1.54,0.69,0.25,0.07,0.03,5.7,4.44,2.69,1.27,0.46,0.12,0.03,0.01,0.01,260,533,5468,79305,152209.0,78145.0,20309.0,6058.0,5106.0,7.3746,5.1564,2.8175,1.5235,0.9945,0.4668,0.147,0.0495,0.0159,O:SPY231130P00449000,O:SPY231130P00451000,O:SPY231130P00453000,O:SPY231130P00455000,O:SPY231130P00457000,O:SPY231130P00459000,O:SPY231130P00461000,O:SPY231130P00463000,O:SPY231130P00465000,0.02,0.05,0.24,0.77,1.86,3.63,5.8,7.83,10.07,0.04,0.39,0.47,1.72,3.54,5.5,7.35,7.83,11.0,0.01,0.01,0.01,0.01,0.3,2.33,5.8,7.83,9.86,0.01,0.01,0.01,0.01,0.72,2.66,6.67,7.83,11.0,7788,141858,408919,389173,14914,2161.0,5677.0,2.0,13.0,0.0156,0.0451,0.2121,0.8593,2.0375,4.4588,6.668,7.83,10.2215,0.06,0.1,0.24,0.58,1.2,2.38,3.71,5.09,8.21,0.04,0.1,0.35,0.96,2.17,4.04,6.21,8.59,10.01,9339,22861,51031,123747,74291.0,6273.0,161.0,18.0,12.0,0.0557,0.1304,0.3757,0.8578,1.4071,2.2343,3.9239,5.8178,10.0267
2023-12-01,455.77,459.65,455.16,459.1,456.4,88983400.0,2023-12-01,450,452,454,456,458,460,462,464,466,O:SPY231201C00450000,O:SPY231201C00452000,O:SPY231201C00454000,O:SPY231201C00456000,O:SPY231201C00458000,O:SPY231201C00460000,O:SPY231201C00462000,O:SPY231201C00464000,O:SPY231201C00466000,5.73,3.87,2.31,1.05,0.32,0.09,0.02,0.01,0.01,9.63,7.35,5.6,3.64,1.8,0.48,0.12,0.02,0.01,5.26,3.39,1.81,0.65,0.16,0.01,0.01,0.01,0.01,9.2,7.35,5.22,3.2,1.1,0.01,0.01,0.01,0.01,3072,2181,12290,173046,295743,302141.0,36103.0,4514.0,870.0,7.725,5.1736,3.155,1.3221,0.7634,0.1648,0.0345,0.01,0.01,5.8,4.11,2.57,1.42,0.66,0.24,0.08,0.03,0.01,6.4,4.59,2.78,1.41,0.56,0.17,0.03,0.02,0.01,4683,6194,98148,123240,58132.0,53997.0,8687.0,1558.0,853.0,4.9502,3.1265,1.7237,1.0159,0.4282,0.1293,0.0368,0.0137,0.01,O:SPY231201P00450000,O:SPY231201P00452000,O:SPY231201P00454000,O:SPY231201P00456000,O:SPY231201P00458000,O:SPY231201P00460000,O:SPY231201P00462000,O:SPY231201P00464000,O:SPY231201P00466000,0.04,0.14,0.48,1.23,2.68,4.31,5.31,6.01,7.19,0.06,0.18,0.62,1.54,3.0,4.86,6.32,6.01,7.75,0.01,0.01,0.01,0.01,0.01,0.74,2.47,4.56,7.02,0.01,0.01,0.01,0.01,1.71,0.92,2.6,4.97,7.02,29918,51873,192458,281133,269223,62039.0,234.0,81.0,7.0,0.0199,0.0654,0.2065,0.5739,0.4081,1.3156,4.2647,5.3689,7.38,0.26,0.53,1.04,1.86,3.3,4.77,6.98,10.14,,0.07,0.17,1.47,1.13,2.28,3.85,5.64,9.14,,94598,65001,173499,47715,3545.0,891.0,424.0,4.0,,0.202,0.5802,1.1602,1.7329,3.1783,5.1552,7.077,9.64,
2023-12-04,455.6,459.1206,454.34,456.69,459.1,72430888.0,2023-12-04,453,455,457,459,461,463,465,467,469,O:SPY231204C00453000,O:SPY231204C00455000,O:SPY231204C00457000,O:SPY231204C00459000,O:SPY231204C00461000,O:SPY231204C00463000,O:SPY231204C00465000,O:SPY231204C00467000,O:SPY231204C00469000,2.79,1.27,0.42,0.11,0.01,0.02,0.01,0.01,0.01,3.9,2.05,0.75,0.16,0.05,0.03,0.01,0.01,0.01,1.6,0.43,0.01,0.01,0.01,0.01,0.01,0.01,0.01,3.51,1.33,0.01,0.01,0.01,0.01,0.01,0.01,0.01,5852,230592,469025,93186,13619,13559.0,859.0,298.0,19.0,2.6276,0.9038,0.2434,0.0561,0.0222,0.01,0.01,0.01,0.01,3.48,2.09,1.11,0.5,0.15,0.05,0.02,0.01,0.01,6.2,4.34,2.56,1.2,0.46,0.15,0.04,0.02,0.01,1901,16188,69393,109232,54619.0,44375.0,8413.0,4543.0,1405.0,3.9949,2.549,1.5002,1.1185,0.4612,0.2052,0.0491,0.0185,0.0104,O:SPY231204P00453000,O:SPY231204P00455000,O:SPY231204P00457000,O:SPY231204P00459000,O:SPY231204P00461000,O:SPY231204P00463000,O:SPY231204P00465000,,O:SPY231204P00469000,0.17,0.64,1.75,3.4,5.46,7.37,9.25,,12.46,0.23,1.07,2.68,4.65,6.47,8.45,9.25,,12.46,0.01,0.01,0.24,2.1,4.18,6.1,8.48,,12.46,0.01,0.01,0.72,2.7,4.8,6.7,8.59,,12.46,127126,495000,138364,10453,767,216.0,9.0,,171.0,0.0904,0.3484,1.1071,3.1333,5.0169,6.9425,9.0422,,12.46,0.61,1.26,2.29,3.79,5.43,5.83,9.64,,11.2,0.04,0.11,0.34,0.97,2.21,3.94,6.1,,11.14,32134,93610,90530,81932,2613.0,280.0,46.0,,16.0,0.3012,0.5727,0.9163,1.3351,2.5304,4.3078,6.9661,,11.11
2023-12-05,455.26,457.59,454.87,456.6,456.69,69793469.0,2023-12-05,451,453,455,457,459,461,463,465,467,O:SPY231205C00451000,O:SPY231205C00453000,O:SPY231205C00455000,O:SPY231205C00457000,O:SPY231205C00459000,O:SPY231205C00461000,O:SPY231205C00463000,O:SPY231205C00465000,O:SPY231205C00467000,4.37,2.5,1.12,0.36,0.09,0.03,0.01,0.01,0.01,6.42,4.52,2.61,0.98,0.19,0.12,0.01,0.01,0.01,2.94,2.2,0.71,0.01,0.01,0.01,0.01,0.01,0.01,5.67,3.81,1.67,0.01,0.01,0.01,0.01,0.01,0.01,1071,3646,119131,558762,120864,20736.0,9592.0,489.0,422.0,5.0862,3.1283,1.3336,0.3594,0.0688,0.0189,0.01,0.01,0.01,4.86,3.19,1.86,0.97,0.41,0.15,0.05,0.02,0.01,5.44,3.53,1.9,0.8,0.24,0.05,0.02,0.01,0.01,480,3513,68025,133325,44616.0,32893.0,10476.0,11448.0,3286.0,4.7751,2.9659,1.5883,0.8892,0.3107,0.0888,0.0371,0.0146,0.0123,O:SPY231205P00451000,O:SPY231205P00453000,O:SPY231205P00455000,O:SPY231205P00457000,O:SPY231205P00459000,O:SPY231205P00461000,O:SPY231205P00463000,O:SPY231205P00465000,,0.05,0.23,0.85,2.09,3.83,5.67,6.85,9.68,,0.07,0.29,1.01,2.36,4.13,6.0,7.35,9.71,,0.01,0.01,0.01,0.19,1.62,3.48,5.95,7.79,,0.01,0.01,0.01,0.34,2.56,4.56,6.34,9.5,,15942,117732,342156,192241,5103,434.0,17.0,110.0,,0.0279,0.0789,0.3089,0.8925,2.6451,4.8636,6.7194,9.5225,,0.25,0.56,1.18,2.17,3.79,5.41,7.16,9.24,,0.05,0.16,1.37,1.43,2.93,4.67,6.1,9.12,,28084,73743,123809,46666,4032.0,307.0,20.0,6.0,,0.1718,0.4015,0.8833,1.7406,3.2164,4.7321,6.62,9.0267,
2023-12-06,458.81,458.84,454.31,454.76,456.6,69124685.0,2023-12-06,451,453,455,457,459,461,463,465,467,O:SPY231206C00451000,O:SPY231206C00453000,O:SPY231206C00455000,O:SPY231206C00457000,O:SPY231206C00459000,O:SPY231206C00461000,O:SPY231206C00463000,O:SPY231206C00465000,O:SPY231206C00467000,7.71,5.84,3.84,1.97,0.73,0.14,0.02,0.01,0.01,7.71,5.84,3.88,2.09,0.77,0.18,0.04,0.01,0.01,3.3,1.42,0.01,0.01,0.01,0.01,0.01,0.01,0.01,3.3,2.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,309,2454,112773,440093,304418,55124.0,6947.0,3673.0,220.0,5.588,3.3672,0.5751,0.4641,0.2495,0.0635,0.0194,0.01,0.01,4.45,2.86,1.6,0.72,0.26,0.09,0.04,0.01,0.01,5.75,3.85,2.11,0.87,0.25,0.05,0.02,0.01,0.01,608,2913,41943,156485,41854.0,37585.0,6014.0,5182.0,2732.0,5.5048,3.434,1.8925,0.9472,0.349,0.0991,0.0384,0.013,0.0106,O:SPY231206P00451000,O:SPY231206P00453000,O:SPY231206P00455000,O:SPY231206P00457000,O:SPY231206P00459000,O:SPY231206P00461000,O:SPY231206P00463000,O:SPY231206P00465000,O:SPY231206P00467000,0.01,0.02,0.05,0.25,0.92,2.45,4.8,6.3,10.94,0.07,0.05,0.69,3.07,4.96,6.03,8.3,10.02,12.15,0.01,0.01,0.02,0.24,0.92,2.36,4.8,6.3,10.8,0.01,0.01,0.35,2.32,4.32,6.03,8.3,10.02,12.15,6539,39783,284460,367239,43269,1894.0,45.0,21.0,9011.0,0.0112,0.0214,0.1825,0.6993,1.5225,3.6642,6.1833,8.2657,11.0227,0.22,0.58,1.27,2.45,3.9,5.79,7.83,9.74,10.74,0.03,0.1,0.41,1.42,2.56,4.58,6.4,8.75,10.37,10840,38194,132319,65429,7866.0,276.0,79.0,43.0,17711.0,0.0933,0.2357,0.6792,1.4143,2.7864,4.761,6.9429,9.1995,10.4075
2023-12-07,456.91,458.9,456.29,458.23,454.76,66475446.0,2023-12-07,449,451,453,455,457,459,461,463,465,O:SPY231207C00449000,O:SPY231207C00451000,O:SPY231207C00453000,O:SPY231207C00455000,O:SPY231207C00457000,O:SPY231207C00459000,O:SPY231207C00461000,O:SPY231207C00463000,O:SPY231207C00465000,7.6,5.91,3.84,2.03,0.8,0.2,0.04,0.01,0.01,9.55,7.78,5.71,3.85,1.98,0.35,0.06,0.02,0.01,7.19,5.4,3.4,1.65,0.43,0.01,0.01,0.01,0.01,9.07,7.17,5.05,3.08,1.15,0.01,0.01,0.01,0.01,143,286,1966,19249,258030,302142.0,44593.0,10287.0,364.0,8.7378,6.6129,4.3207,2.5151,0.9153,0.1689,0.0243,0.0101,0.01,8.79,7.23,5.85,4.17,2.6,1.36,0.58,0.2,0.06,5.95,4.03,2.27,0.99,0.31,0.07,0.02,0.01,0.01,165,400,4647,63735,169337.0,111885.0,30558.0,8323.0,5259.0,7.3034,4.7409,2.6898,1.393,0.9475,0.5891,0.174,0.0804,0.0258,O:SPY231207P00449000,O:SPY231207P00451000,O:SPY231207P00453000,O:SPY231207P00455000,O:SPY231207P00457000,O:SPY231207P00459000,O:SPY231207P00461000,O:SPY231207P00463000,O:SPY231207P00465000,0.02,0.02,0.07,0.27,0.9,2.46,3.92,6.14,8.03,0.02,0.03,0.07,0.32,1.2,2.73,4.7,6.32,8.3,0.01,0.01,0.01,0.01,0.01,0.45,2.21,4.6,6.3,0.01,0.01,0.01,0.01,0.01,0.87,2.85,4.68,6.52,19345,9432,77685,281898,579640,110947.0,503.0,187.0,120.0,0.0101,0.0138,0.0387,0.1194,0.3841,0.9675,3.1911,5.209,7.2534,0.03,0.04,0.09,0.21,0.58,1.32,2.63,4.88,7.04,0.04,0.08,0.35,1.07,2.42,4.28,6.22,7.45,8.0,2608,15698,40237,117270,103201.0,13450.0,910.0,27.0,23.0,0.0343,0.0783,0.268,0.7348,1.2422,2.0405,3.8674,5.8641,7.393
2023-12-08,457.46,460.745,457.21,460.2,458.23,82769404.0,2023-12-08,452,454,456,458,460,462,464,466,468,O:SPY231208C00452000,O:SPY231208C00454000,O:SPY231208C00456000,O:SPY231208C00458000,O:SPY231208C00460000,O:SPY231208C00462000,O:SPY231208C00464000,O:SPY231208C00466000,O:SPY231208C00468000,5.57,3.59,1.96,0.8,0.26,0.07,0.01,0.01,0.01,8.82,6.67,4.82,2.73,1.08,0.29,0.07,0.02,0.01,5.44,3.46,1.75,0.4,0.06,0.01,0.01,0.01,0.01,7.92,5.93,3.84,1.99,0.1,0.01,0.01,0.01,0.01,540,2013,10266,200447,540032,100533.0,42379.0,18899.0,481.0,7.3558,5.1968,2.8586,1.1439,0.382,0.0687,0.0276,0.01,0.01,5.3,3.25,2.32,1.31,0.63,0.26,0.1,0.04,0.03,6.26,4.49,2.89,1.66,0.83,0.34,0.11,0.04,0.03,2285,2702,30104,111027,61103.0,32841.0,16973.0,5167.0,3066.0,5.9126,4.167,2.5923,1.6,0.8071,0.3406,0.1325,0.0453,0.0192,O:SPY231208P00452000,O:SPY231208P00454000,O:SPY231208P00456000,O:SPY231208P00458000,O:SPY231208P00460000,O:SPY231208P00462000,O:SPY231208P00464000,O:SPY231208P00466000,O:SPY231208P00468000,0.05,0.16,0.51,1.32,2.71,4.6,6.6,6.59,9.5,0.06,0.17,0.57,1.49,2.99,4.8,6.6,7.95,9.5,0.01,0.01,0.01,0.01,0.04,1.28,3.31,5.38,9.5,0.01,0.01,0.01,0.64,0.08,1.78,4.01,5.38,9.5,13435,49800,159556,449154,325659,4392.0,147.0,11.0,30.0,0.0234,0.047,0.1369,0.3914,0.5501,2.2233,4.5177,6.5736,9.5,0.33,0.67,1.32,2.32,3.84,5.28,7.58,9.7,9.65,0.11,0.3,0.76,1.51,2.68,4.19,5.95,7.95,9.65,25929,43778,127795,97657,7916.0,1500.0,73.0,107.0,1.0,0.1986,0.4668,0.9893,1.6032,2.8219,4.4693,6.1336,7.9403,9.65
